guid/image,y1,x1,y2,x2
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063,463,540,512,623
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040,435,1539,471,1596
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083,610,1032,676,1108
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079,450,1670,489,1730
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057,458,533,514,632
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074,426,1369,499,1482
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039,454,537,513,620
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025,466,548,513,630
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071,464,546,514,628
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028,451,1671,486,1728
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022,435,1538,469,1595
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031,462,535,513,620
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080,468,549,514,618
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008,419,1672,482,1733
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077,445,783,512,928
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059,416,1351,503,1489
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087,469,543,511,624
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004,470,529,519,634
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051,522,978,553,1009
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086,448,786,513,907
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069,455,533,516,624
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041,451,1669,486,1724
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007,424,1670,483,1732
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068,461,543,514,618
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038,460,536,513,644
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067,449,533,514,622
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037,453,1672,486,1725
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064,428,1373,501,1475
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073,415,1360,503,1496
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054,450,1670,487,1726
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056,456,532,512,626
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002,433,1542,496,1601
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013,461,523,516,633
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034,443,787,513,921
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026,435,1540,469,1596
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076,84,1719,696,1914
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047,456,537,515,617
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017,433,1540,468,1596
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058,466,535,515,625
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033,461,528,520,640
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078,155,1702,629,1914
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075,425,1364,504,1482
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093,578,1015,635,1072
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030,469,533,514,619
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0000,241,538,516,843
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036,450,1669,486,1724
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042,461,525,513,626
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014,425,1535,467,1597
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090,637,1073,697,1123
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062,469,555,513,616
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045,442,787,514,919
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066,420,1247,513,1357
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044,464,541,514,622
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072,296,689,321,725
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043,456,526,511,626
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048,462,537,513,636
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084,605,1035,673,1100
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011,426,1671,482,1730
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023,422,1534,468,1594
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092,26,1694,731,1914
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088,983,1403,1052,1524
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006,427,1675,478,1732
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082,612,1039,677,1108
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010,420,1673,479,1733
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060,444,780,507,899
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081,613,1041,687,1116
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029,439,779,510,909
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053,442,787,515,918
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055,523,978,552,1008
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035,461,531,516,622
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016,463,531,518,635
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018,457,520,514,637
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094,459,531,511,615
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050,453,516,520,635
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020,451,525,517,641
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024,469,545,511,622
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019,468,526,519,630
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009,459,518,514,637
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085,451,1553,498,1655
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005,424,1535,470,1598
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061,456,532,513,629
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0001,458,1558,503,1668
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089,640,1076,700,1126
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012,434,1539,470,1594
73dd2560-1057-4a74-ad6c-431079e2d054/0070,343,617,804,1199
73dd2560-1057-4a74-ad6c-431079e2d054/0027,356,689,777,1297
73dd2560-1057-4a74-ad6c-431079e2d054/0021,356,681,784,1260
73dd2560-1057-4a74-ad6c-431079e2d054/0015,381,605,784,1237
73dd2560-1057-4a74-ad6c-431079e2d054/0065,337,613,817,1221
73dd2560-1057-4a74-ad6c-431079e2d054/0003,342,566,793,1182
73dd2560-1057-4a74-ad6c-431079e2d054/0096,492,1378,529,1474
73dd2560-1057-4a74-ad6c-431079e2d054/0032,363,685,771,1278
73dd2560-1057-4a74-ad6c-431079e2d054/0091,437,198,577,428
73dd2560-1057-4a74-ad6c-431079e2d054/0046,337,651,822,1264
73dd2560-1057-4a74-ad6c-431079e2d054/0049,334,639,792,1257
73dd2560-1057-4a74-ad6c-431079e2d054/0052,339,640,821,1257
73dd2560-1057-4a74-ad6c-431079e2d054/0063,339,630,795,1216
73dd2560-1057-4a74-ad6c-431079e2d054/0040,337,660,787,1273
73dd2560-1057-4a74-ad6c-431079e2d054/0083,440,159,485,256
73dd2560-1057-4a74-ad6c-431079e2d054/0079,377,1180,405,1209
73dd2560-1057-4a74-ad6c-431079e2d054/0057,335,640,806,1254
73dd2560-1057-4a74-ad6c-431079e2d054/0074,438,842,466,877
73dd2560-1057-4a74-ad6c-431079e2d054/0039,346,662,785,1276
73dd2560-1057-4a74-ad6c-431079e2d054/0025,364,695,806,1312
73dd2560-1057-4a74-ad6c-431079e2d054/0071,346,613,787,1207
73dd2560-1057-4a74-ad6c-431079e2d054/0028,356,698,776,1282
73dd2560-1057-4a74-ad6c-431079e2d054/0022,358,700,788,1261
73dd2560-1057-4a74-ad6c-431079e2d054/0031,360,684,781,1293
73dd2560-1057-4a74-ad6c-431079e2d054/0080,403,627,446,716
73dd2560-1057-4a74-ad6c-431079e2d054/0008,342,594,801,1151
73dd2560-1057-4a74-ad6c-431079e2d054/0077,426,1115,466,1156
73dd2560-1057-4a74-ad6c-431079e2d054/0059,316,641,795,1244
73dd2560-1057-4a74-ad6c-431079e2d054/0087,338,443,612,867
73dd2560-1057-4a74-ad6c-431079e2d054/0004,340,582,808,1157
73dd2560-1057-4a74-ad6c-431079e2d054/0051,339,649,802,1257
73dd2560-1057-4a74-ad6c-431079e2d054/0086,334,386,631,837
73dd2560-1057-4a74-ad6c-431079e2d054/0069,342,626,797,1201
73dd2560-1057-4a74-ad6c-431079e2d054/0041,354,663,817,1260
73dd2560-1057-4a74-ad6c-431079e2d054/0007,348,582,788,1176
73dd2560-1057-4a74-ad6c-431079e2d054/0068,341,623,806,1206
73dd2560-1057-4a74-ad6c-431079e2d054/0038,333,658,792,1275
73dd2560-1057-4a74-ad6c-431079e2d054/0067,346,615,805,1214
73dd2560-1057-4a74-ad6c-431079e2d054/0037,352,665,812,1284
73dd2560-1057-4a74-ad6c-431079e2d054/0064,342,617,792,1210
73dd2560-1057-4a74-ad6c-431079e2d054/0073,426,252,576,537
73dd2560-1057-4a74-ad6c-431079e2d054/0054,331,646,818,1252
73dd2560-1057-4a74-ad6c-431079e2d054/0056,328,646,810,1236
73dd2560-1057-4a74-ad6c-431079e2d054/0002,341,565,812,1171
73dd2560-1057-4a74-ad6c-431079e2d054/0095,508,1229,538,1273
73dd2560-1057-4a74-ad6c-431079e2d054/0013,364,627,775,1184
73dd2560-1057-4a74-ad6c-431079e2d054/0034,343,670,783,1276
73dd2560-1057-4a74-ad6c-431079e2d054/0026,355,701,778,1287
73dd2560-1057-4a74-ad6c-431079e2d054/0076,413,1195,437,1241
73dd2560-1057-4a74-ad6c-431079e2d054/0047,373,612,775,1251
73dd2560-1057-4a74-ad6c-431079e2d054/0017,338,622,773,1240
73dd2560-1057-4a74-ad6c-431079e2d054/0058,332,641,809,1257
73dd2560-1057-4a74-ad6c-431079e2d054/0033,351,674,810,1278
73dd2560-1057-4a74-ad6c-431079e2d054/0078,419,1210,445,1244
73dd2560-1057-4a74-ad6c-431079e2d054/0075,402,794,434,869
73dd2560-1057-4a74-ad6c-431079e2d054/0093,448,1126,487,1208
73dd2560-1057-4a74-ad6c-431079e2d054/0030,358,671,806,1289
73dd2560-1057-4a74-ad6c-431079e2d054/0000,335,588,808,1156
73dd2560-1057-4a74-ad6c-431079e2d054/0036,342,669,783,1281
73dd2560-1057-4a74-ad6c-431079e2d054/0042,336,657,784,1272
73dd2560-1057-4a74-ad6c-431079e2d054/0014,344,619,770,1185
73dd2560-1057-4a74-ad6c-431079e2d054/0090,407,1837,448,1914
73dd2560-1057-4a74-ad6c-431079e2d054/0062,339,636,793,1225
73dd2560-1057-4a74-ad6c-431079e2d054/0045,337,657,822,1258
73dd2560-1057-4a74-ad6c-431079e2d054/0098,409,0,557,99
73dd2560-1057-4a74-ad6c-431079e2d054/0066,374,594,783,1231
73dd2560-1057-4a74-ad6c-431079e2d054/0044,333,656,785,1268
73dd2560-1057-4a74-ad6c-431079e2d054/0072,343,624,799,1229
73dd2560-1057-4a74-ad6c-431079e2d054/0043,337,657,778,1268
73dd2560-1057-4a74-ad6c-431079e2d054/0099,366,1447,413,1515
73dd2560-1057-4a74-ad6c-431079e2d054/0048,336,645,813,1267
73dd2560-1057-4a74-ad6c-431079e2d054/0084,409,547,442,624
73dd2560-1057-4a74-ad6c-431079e2d054/0011,356,578,809,1200
73dd2560-1057-4a74-ad6c-431079e2d054/0023,359,702,787,1279
73dd2560-1057-4a74-ad6c-431079e2d054/0097,428,1772,492,1911
73dd2560-1057-4a74-ad6c-431079e2d054/0092,381,820,436,937
73dd2560-1057-4a74-ad6c-431079e2d054/0088,524,266,555,319
73dd2560-1057-4a74-ad6c-431079e2d054/0006,342,591,793,1143
73dd2560-1057-4a74-ad6c-431079e2d054/0082,423,502,468,557
73dd2560-1057-4a74-ad6c-431079e2d054/0010,337,573,821,1200
73dd2560-1057-4a74-ad6c-431079e2d054/0060,332,648,802,1225
73dd2560-1057-4a74-ad6c-431079e2d054/0081,503,805,536,844
73dd2560-1057-4a74-ad6c-431079e2d054/0029,343,700,801,1284
73dd2560-1057-4a74-ad6c-431079e2d054/0053,334,642,806,1255
73dd2560-1057-4a74-ad6c-431079e2d054/0055,336,641,810,1250
73dd2560-1057-4a74-ad6c-431079e2d054/0035,341,671,785,1282
73dd2560-1057-4a74-ad6c-431079e2d054/0016,330,625,792,1233
73dd2560-1057-4a74-ad6c-431079e2d054/0018,374,617,783,1242
73dd2560-1057-4a74-ad6c-431079e2d054/0094,413,814,445,890
73dd2560-1057-4a74-ad6c-431079e2d054/0050,344,663,813,1249
73dd2560-1057-4a74-ad6c-431079e2d054/0020,343,651,779,1238
73dd2560-1057-4a74-ad6c-431079e2d054/0024,362,740,772,1285
73dd2560-1057-4a74-ad6c-431079e2d054/0019,352,656,777,1258
73dd2560-1057-4a74-ad6c-431079e2d054/0009,344,584,816,1189
73dd2560-1057-4a74-ad6c-431079e2d054/0100,451,1631,501,1701
73dd2560-1057-4a74-ad6c-431079e2d054/0085,594,1407,636,1451
73dd2560-1057-4a74-ad6c-431079e2d054/0005,357,584,777,1151
73dd2560-1057-4a74-ad6c-431079e2d054/0061,334,646,794,1241
73dd2560-1057-4a74-ad6c-431079e2d054/0001,341,565,788,1179
73dd2560-1057-4a74-ad6c-431079e2d054/0089,343,809,525,1006
73dd2560-1057-4a74-ad6c-431079e2d054/0012,339,595,762,1211
