guid/image/axis,value
e024982a-233f-45b4-a6ec-505f5b0c2649/0023/y,-5.771812081
e024982a-233f-45b4-a6ec-505f5b0c2649/0023/z,23.57930676
e024982a-233f-45b4-a6ec-505f5b0c2649/0024/x,-0.1770695
e024982a-233f-45b4-a6ec-505f5b0c2649/0024/y,-5.296420582
e024982a-233f-45b4-a6ec-505f5b0c2649/0024/z,24.35080389
e024982a-233f-45b4-a6ec-505f5b0c2649/0025/x,-0.387339531
e024982a-233f-45b4-a6ec-505f5b0c2649/0025/y,-6.387024609
e024982a-233f-45b4-a6ec-505f5b0c2649/0025/z,24.64411868
e024982a-233f-45b4-a6ec-505f5b0c2649/0026/x,-0.520141656
e024982a-233f-45b4-a6ec-505f5b0c2649/0026/y,-6.806487696
e024982a-233f-45b4-a6ec-505f5b0c2649/0026/z,23.4634743
e024982a-233f-45b4-a6ec-505f5b0c2649/0027/x,-0.420540062
e024982a-233f-45b4-a6ec-505f5b0c2649/0027/y,-5.687919463
e024982a-233f-45b4-a6ec-505f5b0c2649/0027/z,24.03610553
e024982a-233f-45b4-a6ec-505f5b0c2649/0028/x,-0.486941124
e024982a-233f-45b4-a6ec-505f5b0c2649/0028/y,-6.163310962
e024982a-233f-45b4-a6ec-505f5b0c2649/0028/z,23.00517512
e024982a-233f-45b4-a6ec-505f5b0c2649/0029/x,-0.542275343
e024982a-233f-45b4-a6ec-505f5b0c2649/0029/y,-7.086129754
e024982a-233f-45b4-a6ec-505f5b0c2649/0029/z,22.2786656
e024982a-233f-45b4-a6ec-505f5b0c2649/0030/x,-0.298804781
e024982a-233f-45b4-a6ec-505f5b0c2649/0030/y,-4.988814318
e024982a-233f-45b4-a6ec-505f5b0c2649/0030/z,19.30078694
e024982a-233f-45b4-a6ec-505f5b0c2649/0031/x,-0.320938468
e024982a-233f-45b4-a6ec-505f5b0c2649/0031/y,-5.408277405
e024982a-233f-45b4-a6ec-505f5b0c2649/0031/z,21.15583521
e024982a-233f-45b4-a6ec-505f5b0c2649/0032/x,-0.420540062
e024982a-233f-45b4-a6ec-505f5b0c2649/0032/y,-5.380313199
e024982a-233f-45b4-a6ec-505f5b0c2649/0032/z,20.83572469
e024982a-233f-45b4-a6ec-505f5b0c2649/0033/x,-0.298804781
e024982a-233f-45b4-a6ec-505f5b0c2649/0033/y,-7.617449664
e024982a-233f-45b4-a6ec-505f5b0c2649/0033/z,35.77149866
e024982a-233f-45b4-a6ec-505f5b0c2649/0034/x,-0.763612218
e024982a-233f-45b4-a6ec-505f5b0c2649/0034/y,-5.464205817
e024982a-233f-45b4-a6ec-505f5b0c2649/0034/z,19.90934387
e024982a-233f-45b4-a6ec-505f5b0c2649/0035/x,-0.730411687
e024982a-233f-45b4-a6ec-505f5b0c2649/0035/y,-5.631991051
e024982a-233f-45b4-a6ec-505f5b0c2649/0035/z,21.74767573
e024982a-233f-45b4-a6ec-505f5b0c2649/0036/x,-0.885347499
e024982a-233f-45b4-a6ec-505f5b0c2649/0036/y,-5.883668904
e024982a-233f-45b4-a6ec-505f5b0c2649/0036/z,24.02722147
e024982a-233f-45b4-a6ec-505f5b0c2649/0037/x,-0.907481186
e024982a-233f-45b4-a6ec-505f5b0c2649/0037/y,-6.023489933
e024982a-233f-45b4-a6ec-505f5b0c2649/0037/z,20.85686867
e024982a-233f-45b4-a6ec-505f5b0c2649/0038/x,-0.896414343
e024982a-233f-45b4-a6ec-505f5b0c2649/0038/y,-5.352348993
e024982a-233f-45b4-a6ec-505f5b0c2649/0038/z,22.14029245
e024982a-233f-45b4-a6ec-505f5b0c2649/0039/x,-0.597609562
e024982a-233f-45b4-a6ec-505f5b0c2649/0039/y,-5.967561521
e024982a-233f-45b4-a6ec-505f5b0c2649/0039/z,23.79914718
e024982a-233f-45b4-a6ec-505f5b0c2649/0040/x,-5.821159805
e024982a-233f-45b4-a6ec-505f5b0c2649/0040/y,-3.310961969
e024982a-233f-45b4-a6ec-505f5b0c2649/0040/z,6.97740232
e024982a-233f-45b4-a6ec-505f5b0c2649/0041/x,-5.832226649
e024982a-233f-45b4-a6ec-505f5b0c2649/0041/y,-3.422818792
e024982a-233f-45b4-a6ec-505f5b0c2649/0041/z,7.045837969
e024982a-233f-45b4-a6ec-505f5b0c2649/0042/x,-21.07127047
e024982a-233f-45b4-a6ec-505f5b0c2649/0042/y,-3.646532438
e024982a-233f-45b4-a6ec-505f5b0c2649/0042/z,15.43237006
e024982a-233f-45b4-a6ec-505f5b0c2649/0043/x,-4.426737494
e024982a-233f-45b4-a6ec-505f5b0c2649/0043/y,-9.211409396
e024982a-233f-45b4-a6ec-505f5b0c2649/0043/z,37.44032208
e024982a-233f-45b4-a6ec-505f5b0c2649/0044/x,-4.006197432
e024982a-233f-45b4-a6ec-505f5b0c2649/0044/y,-9.267337808
e024982a-233f-45b4-a6ec-505f5b0c2649/0044/z,33.24527225
e024982a-233f-45b4-a6ec-505f5b0c2649/0045/x,-1.936697654
e024982a-233f-45b4-a6ec-505f5b0c2649/0045/y,-6.666666667
e024982a-233f-45b4-a6ec-505f5b0c2649/0045/z,10.02388049
e024982a-233f-45b4-a6ec-505f5b0c2649/0046/x,-3.718459495
e024982a-233f-45b4-a6ec-505f5b0c2649/0046/y,-9.323266219
e024982a-233f-45b4-a6ec-505f5b0c2649/0046/z,33.2182429
e024982a-233f-45b4-a6ec-505f5b0c2649/0047/x,-13.03674192
e024982a-233f-45b4-a6ec-505f5b0c2649/0047/y,15.22930649
e024982a-233f-45b4-a6ec-505f5b0c2649/0047/z,4.422404725
e024982a-233f-45b4-a6ec-505f5b0c2649/0048/x,-3.386454183
e024982a-233f-45b4-a6ec-505f5b0c2649/0048/y,-9.379194631
e024982a-233f-45b4-a6ec-505f5b0c2649/0048/z,33.2488654
e024982a-233f-45b4-a6ec-505f5b0c2649/0049/x,-20.40725985
e024982a-233f-45b4-a6ec-505f5b0c2649/0049/y,1.191275168
e024982a-233f-45b4-a6ec-505f5b0c2649/0049/z,13.84953845
e024982a-233f-45b4-a6ec-505f5b0c2649/0050/x,-2.423638778
e024982a-233f-45b4-a6ec-505f5b0c2649/0050/y,-9.658836689
e024982a-233f-45b4-a6ec-505f5b0c2649/0050/z,31.14806927
e024982a-233f-45b4-a6ec-505f5b0c2649/0051/x,-1.36122178
e024982a-233f-45b4-a6ec-505f5b0c2649/0051/y,-10.91722595
e024982a-233f-45b4-a6ec-505f5b0c2649/0051/z,28.65245425
e024982a-233f-45b4-a6ec-505f5b0c2649/0052/x,-1.538291279
e024982a-233f-45b4-a6ec-505f5b0c2649/0052/y,-7.98098434
e024982a-233f-45b4-a6ec-505f5b0c2649/0052/z,10.88602115
e024982a-233f-45b4-a6ec-505f5b0c2649/0053/x,-2.600708278
e024982a-233f-45b4-a6ec-505f5b0c2649/0053/y,-8.65212528
e024982a-233f-45b4-a6ec-505f5b0c2649/0053/z,32.50855282
e024982a-233f-45b4-a6ec-505f5b0c2649/0054/x,-2.501106684
e024982a-233f-45b4-a6ec-505f5b0c2649/0054/y,-9.239373602
e024982a-233f-45b4-a6ec-505f5b0c2649/0054/z,33.69822549
e024982a-233f-45b4-a6ec-505f5b0c2649/0055/x,8.333333333
e024982a-233f-45b4-a6ec-505f5b0c2649/0055/y,-2.723713647
e024982a-233f-45b4-a6ec-505f5b0c2649/0055/z,19.28613506
e024982a-233f-45b4-a6ec-505f5b0c2649/0056/x,8.831341301
e024982a-233f-45b4-a6ec-505f5b0c2649/0056/y,-2.639821029
e024982a-233f-45b4-a6ec-505f5b0c2649/0056/z,15.85706982
e024982a-233f-45b4-a6ec-505f5b0c2649/0057/x,-5.754758743
e024982a-233f-45b4-a6ec-505f5b0c2649/0057/y,-0.738255034
e024982a-233f-45b4-a6ec-505f5b0c2649/0057/z,19.57023079
e024982a-233f-45b4-a6ec-505f5b0c2649/0058/x,-2.490039841
e024982a-233f-45b4-a6ec-505f5b0c2649/0058/y,-8.84787472
e024982a-233f-45b4-a6ec-505f5b0c2649/0058/z,8.989624765
e024982a-233f-45b4-a6ec-505f5b0c2649/0059/x,-0.752545374
e024982a-233f-45b4-a6ec-505f5b0c2649/0059/y,-7.3098434
e024982a-233f-45b4-a6ec-505f5b0c2649/0059/z,26.35039526
e024982a-233f-45b4-a6ec-505f5b0c2649/0060/x,-1.051350155
e024982a-233f-45b4-a6ec-505f5b0c2649/0060/y,-5.352348993
e024982a-233f-45b4-a6ec-505f5b0c2649/0060/z,13.68545948
e024982a-233f-45b4-a6ec-505f5b0c2649/0061/x,-2.567507747
e024982a-233f-45b4-a6ec-505f5b0c2649/0061/y,-9.910514541
e024982a-233f-45b4-a6ec-505f5b0c2649/0061/z,20.93474488
e024982a-233f-45b4-a6ec-505f5b0c2649/0062/x,-2.855245684
e024982a-233f-45b4-a6ec-505f5b0c2649/0062/y,-9.323266219
e024982a-233f-45b4-a6ec-505f5b0c2649/0062/z,20.0014423
e024982a-233f-45b4-a6ec-505f5b0c2649/0063/x,-1.803895529
e024982a-233f-45b4-a6ec-505f5b0c2649/0063/y,-5.604026846
e024982a-233f-45b4-a6ec-505f5b0c2649/0063/z,13.48843675
e024982a-233f-45b4-a6ec-505f5b0c2649/0064/x,-1.704293935
e024982a-233f-45b4-a6ec-505f5b0c2649/0064/y,-5.57606264
e024982a-233f-45b4-a6ec-505f5b0c2649/0064/z,13.35002277
e024982a-233f-45b4-a6ec-505f5b0c2649/0065/x,-21.5582116
e024982a-233f-45b4-a6ec-505f5b0c2649/0065/y,-2.248322148
e024982a-233f-45b4-a6ec-505f5b0c2649/0065/z,24.60284059
e024982a-233f-45b4-a6ec-505f5b0c2649/0066/x,0.287737937
e024982a-233f-45b4-a6ec-505f5b0c2649/0066/y,-8.008948546
e024982a-233f-45b4-a6ec-505f5b0c2649/0066/z,10.97549689
e024982a-233f-45b4-a6ec-505f5b0c2649/0067/x,-21.52501107
e024982a-233f-45b4-a6ec-505f5b0c2649/0067/y,-2.024608501
e024982a-233f-45b4-a6ec-505f5b0c2649/0067/z,67.04383007
e024982a-233f-45b4-a6ec-505f5b0c2649/0068/x,-12.1956618
e024982a-233f-45b4-a6ec-505f5b0c2649/0068/y,0.57606264
e024982a-233f-45b4-a6ec-505f5b0c2649/0068/z,24.0654454
e024982a-233f-45b4-a6ec-505f5b0c2649/0069/x,4.902611775
e024982a-233f-45b4-a6ec-505f5b0c2649/0069/y,-10.30201342
e024982a-233f-45b4-a6ec-505f5b0c2649/0069/z,38.01726561
e024982a-233f-45b4-a6ec-505f5b0c2649/0070/x,3.773793714
e024982a-233f-45b4-a6ec-505f5b0c2649/0070/y,-10.55369128
e024982a-233f-45b4-a6ec-505f5b0c2649/0070/z,39.36481941
e024982a-233f-45b4-a6ec-505f5b0c2649/0071/x,1.83709606
e024982a-233f-45b4-a6ec-505f5b0c2649/0071/y,-9.099552573
e024982a-233f-45b4-a6ec-505f5b0c2649/0071/z,56.30276099
e024982a-233f-45b4-a6ec-505f5b0c2649/0072/x,4.183266932
e024982a-233f-45b4-a6ec-505f5b0c2649/0072/y,-3.478747204
e024982a-233f-45b4-a6ec-505f5b0c2649/0072/z,32.63822715
e024982a-233f-45b4-a6ec-505f5b0c2649/0073/x,4.105799026
e024982a-233f-45b4-a6ec-505f5b0c2649/0073/y,-3.506711409
e024982a-233f-45b4-a6ec-505f5b0c2649/0073/z,33.16019237
e024982a-233f-45b4-a6ec-505f5b0c2649/0074/x,3.93979637
e024982a-233f-45b4-a6ec-505f5b0c2649/0074/y,-3.730425056
e024982a-233f-45b4-a6ec-505f5b0c2649/0074/z,72.7818717
e024982a-233f-45b4-a6ec-505f5b0c2649/0075/x,3.663125277
e024982a-233f-45b4-a6ec-505f5b0c2649/0075/y,-3.842281879
e024982a-233f-45b4-a6ec-505f5b0c2649/0075/z,31.43449738
e024982a-233f-45b4-a6ec-505f5b0c2649/0076/x,3.541389996
e024982a-233f-45b4-a6ec-505f5b0c2649/0076/y,-3.618568233
e024982a-233f-45b4-a6ec-505f5b0c2649/0076/z,75.84275507
e024982a-233f-45b4-a6ec-505f5b0c2649/0077/x,3.441788402
e024982a-233f-45b4-a6ec-505f5b0c2649/0077/y,-3.674496644
e024982a-233f-45b4-a6ec-505f5b0c2649/0077/z,76.93823014
e024982a-233f-45b4-a6ec-505f5b0c2649/0078/x,3.497122621
e024982a-233f-45b4-a6ec-505f5b0c2649/0078/y,-3.898210291
e024982a-233f-45b4-a6ec-505f5b0c2649/0078/z,77.13705007
e024982a-233f-45b4-a6ec-505f5b0c2649/0079/x,3.452855246
e024982a-233f-45b4-a6ec-505f5b0c2649/0079/y,-3.590604027
e024982a-233f-45b4-a6ec-505f5b0c2649/0079/z,77.76495249
e024982a-233f-45b4-a6ec-505f5b0c2649/0080/x,3.441788402
e024982a-233f-45b4-a6ec-505f5b0c2649/0080/y,-3.562639821
e024982a-233f-45b4-a6ec-505f5b0c2649/0080/z,77.51245787
e024982a-233f-45b4-a6ec-505f5b0c2649/0081/x,3.386454183
e024982a-233f-45b4-a6ec-505f5b0c2649/0081/y,-4.177852349
e024982a-233f-45b4-a6ec-505f5b0c2649/0081/z,16.05744621
e024982a-233f-45b4-a6ec-505f5b0c2649/0082/x,-2.910579903
e024982a-233f-45b4-a6ec-505f5b0c2649/0082/y,-9.85458613
e024982a-233f-45b4-a6ec-505f5b0c2649/0082/z,50.56535671
e024982a-233f-45b4-a6ec-505f5b0c2649/0083/x,-3.142983621
e024982a-233f-45b4-a6ec-505f5b0c2649/0083/y,-10.60961969
e024982a-233f-45b4-a6ec-505f5b0c2649/0083/z,27.92278927
e024982a-233f-45b4-a6ec-505f5b0c2649/0084/x,-2.976980965
e024982a-233f-45b4-a6ec-505f5b0c2649/0084/y,-9.742729306
e024982a-233f-45b4-a6ec-505f5b0c2649/0084/z,43.51746937
e024982a-233f-45b4-a6ec-505f5b0c2649/0085/x,-3.032315184
e024982a-233f-45b4-a6ec-505f5b0c2649/0085/y,-10.1901566
e024982a-233f-45b4-a6ec-505f5b0c2649/0085/z,47.95129265
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0000/x,-1.969898185
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0000/y,-2.947427293
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0000/z,48.15139313
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0001/x,-1.582558654
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0001/y,-2.947427293
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0001/z,47.52259162
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0002/x,-1.228419655
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0002/y,-3.227069351
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0002/z,50.86853444
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0003/x,-0.852146968
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0003/y,-3.450782998
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0003/z,51.24198036
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0004/x,10.12616202
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0004/y,-1.940715884
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0004/z,65.98846255
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0005/x,14.99557326
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0005/y,6.001118568
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0005/z,42.74418726
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0006/x,-6.551571492
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0006/y,1.275167785
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0006/z,22.91168437
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0007/x,-19.92031873
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0007/y,-6.247203579
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0007/z,72.49758532
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0008/x,-9.296148738
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0008/y,-4.093959732
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0008/z,66.21943674
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0009/x,-12.10712705
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0009/y,-1.29753915
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0009/z,49.20077682
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0010/x,-6.352368305
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0010/y,-2.276286353
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0010/z,49.2020525
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0011/x,-5.931828243
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0011/y,-2.388143177
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0011/z,38.36688532
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0012/x,-8.05666224
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0012/y,-1.996644295
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0012/z,29.6636138
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0013/x,-15.83665339
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0013/y,-1.717002237
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0013/z,11.66152068
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0014/x,17.35281098
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0014/y,-1.409395973
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0014/z,50.36084745
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0015/x,11.78618858
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0015/y,-2.416107383
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0015/z,53.33373588
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0016/x,-24.28065516
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0016/y,-27.33221477
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0016/z,43.57732693
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0017/x,3.176184152
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0017/y,-2.723713647
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0017/z,78.96616466
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0018/x,-24.28065516
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0018/y,-27.33221477
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0018/z,35.25675091
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0019/x,3.331119965
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0019/y,-3.36689038
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0019/z,52.49930541
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0020/x,2.213368747
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0020/y,-3.031319911
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0020/z,64.09259918
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0021/x,0.863213811
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0021/y,-2.723713647
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0021/z,56.67321928
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0022/x,2.777777778
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0022/y,-3.394854586
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0022/z,71.44706496
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0023/x,-2.456839309
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0023/y,-2.304250559
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0023/z,33.51518166
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0024/x,-4.426737494
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0024/y,-1.968680089
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0024/z,27.74324403
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0025/x,2.301903497
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0025/y,-3.059284116
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0025/z,61.15583061
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0026/x,-14.86277114
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0026/y,0.212527964
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0026/z,10.60705655
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0027/x,-23.66091191
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0027/y,4.882550336
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0027/z,13.80592973
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0028/x,-13.9663568
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0028/y,-2.723713647
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0028/z,13.5728552
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0029/x,-21.76848163
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0029/y,-5.408277405
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0029/z,21.25476202
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0030/x,-3.098716246
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0030/y,3.176733781
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0030/z,8.977779793
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0031/x,-21.74634794
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0031/y,-2.751677852
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0031/z,67.73295336
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0032/x,-19.04603807
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0032/y,-1.661073826
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0032/z,29.86429488
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0033/x,-16.3457282
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0033/y,-0.878076063
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0033/z,18.38796197
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0034/x,-16.3457282
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0034/y,1.023489933
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0034/z,12.44443619
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0035/x,-3.098716246
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0035/y,3.959731544
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0035/z,7.557121244
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0036/x,-22.94156707
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0036/y,-1.63310962
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0036/z,77.37882244
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0037/x,7.326250553
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0037/y,0.604026846
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0037/z,11.21171101
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0038/x,-8.964143426
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0038/y,-2.919463087
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0038/z,30.6836064
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0039/x,-10.23683046
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0039/y,-3.534675615
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0039/z,26.4188269
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0040/x,-1.283753873
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0040/y,-3.590604027
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0040/z,38.28772881
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0041/x,-24.28065516
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0041/y,-27.33221477
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0041/z,48.8895293
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0042/x,-3.640991589
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0042/y,-3.059284116
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0042/z,41.53860501
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0043/x,-6.60690571
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0043/y,-2.136465324
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0043/z,42.83631421
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0044/x,-7.370517928
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0044/y,-0.011185682
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0044/z,53.19911137
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0045/x,-23.39530766
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0045/y,5.218120805
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0045/z,66.57660296
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0046/x,-22.02301903
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0046/y,2.086129754
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0046/z,41.34014818
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0047/x,-21.6356795
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0047/y,-0.178970917
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0047/z,34.28512033
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0048/x,-18.81363435
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0048/y,0.995525727
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0048/z,25.41527061
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0049/x,-22.2664896
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0049/y,1.10738255
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0049/z,19.26084778
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0050/x,-10.93404161
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0050/y,-3.590604027
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0050/z,78.63773016
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0051/x,-9.62815405
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0051/y,-3.36689038
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0051/z,69.46097512
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0052/x,-9.207613988
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0052/y,-3.394854586
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0052/z,54.04384659
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0053/x,-9.440017707
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0053/y,-2.751677852
e994ecfb-56d1-4704-ab7c-7d0e2ac7c21b/0053/z,38.60239735
